"","block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"1413",1100,"WESTMORELAND","AVE","",5,2,4,343,28,"1/02","","F","Local","6",12578412
"1414",1100,"WESTMORELAND","AVE","",5,2,4,343,28,"1/02","","F","Local","6",13013242
"1415",1100,"WILLIS","AVE","",5,3,3,550,36,"1/02","","F","Local","6",12574855
"1416",1100,"WILLIS","AVE","",5,3,3,550,36,"1/02","","F","Local","6",12574854
"1417",1100,"WOLF","ST","",8,4,5,NA,42,"1/01","","F","Local","6",12575542
"1418",1100,"WOLF","ST","",6,3,3,550,42,"1/02","1989","F","MA","6",12575542
"1419",1200,"ADAMS","ST","E",4,3,3,499,28,"12/01","","F","MA","6",12578118
"1420",1200,"ALMOND","ST","",3,2,1,411,40,"1/02","","F","Local","4",13007064
"1421",1200,"BELDEN","AVE","W",7,4,3,630,25,"1/02","","F","Local","6",12573545
"1422",1200,"BELLEVUE","AVE","",7,3,4,469,30,"12/01","1993","F","CO","6",12572967
"1423",1200,"BELLEVUE","AVE","",7,3,4,469,30,"12/01","1993","F","CO","6",12572936
"1424",1200,"BELLEVUE","AVE","",7,3,4,469,30,"12/01","1993","F","CO","6",13013121
"1425",1200,"BURNET","AVE","",6,3,3,411,34,"1/02","1991","F","MA","6",12578347
"1426",1200,"BUTTERNUT","ST","",5,3,2,381,40,"12/00","","F","MA","6",13018754
"1427",1200,"BUTTERNUT","ST","",5,3,2,381,40,"12/00","","F","MA","6",12580237
"1428",1200,"BUTTERNUT","ST","",5,3,2,381,40,"12/00","","F","MA","6",12580232
"1429",1200,"CALEB","AVE","",6,3,3,297,27,"12/00","","O","Local","3",12581132
"1430",1200,"CANAL","ST","",10,5,5,1610,31,"11/01","2001","F","Local","4",13001865
"1431",1200,"CARBON","ST","",5,3,2,453,27,"1/02","","F","Local","6",12575261
"1432",1200,"CARBON","ST","",5,3,2,453,27,"1/02","","F","Local","6",12575252
"1433",1200,"COLVIN","ST","E",5,3,3,470,36,"1/01","","F","MA","6",12576986
"1434",1200,"COLVIN","ST","W",6,3,3,327,NA,"1/02","","F","MA","6",12572120
"1435",1200,"COURT","ST","",10,5,5,380,35,"11/00","2000","F","MA","6",13018844
"1436",1200,"COURT","ST","",10,5,5,380,35,"11/00","2000","F","MA","6",12580560
"1437",1200,"COURT","ST","",10,5,5,380,35,"11/00","2000","F","MA","6",12580565
"1438",1200,"CUMBERLAND","AVE","",8,4,4,820,26,"1/02","","O","Local","3",12577145
"1439",1200,"ERIE","BLVD","E",6,3,3,627,56,"1/01","","F","PA","6",12578252
"1440",1200,"ERIE","BLVD","E",6,3,3,627,56,"1/01","","F","PA","6",12578255
"1441",1200,"EUCLID","AVE","",6,3,3,280,39,"1/02","1985","F","MA","6",12578523
"1442",1200,"FAYETTE","ST","E",6,3,3,550,36,"12/01","1991","F","MA","6",12578157
"1443",1200,"FAYETTE","ST","W",6,3,4,550,30,"1/02","1997","F","Local","6",12573446
"1444",1200,"FIRST NORTH","ST","",3,1,2,453,36,"1/02","","F","Local","6",12575313
"1445",1200,"GEDDES","ST","S",8,4,4,360,36,"1/01","1994","F","MA","6",12573056
"1446",1200,"GENESEE","ST","E",6,3,4,378,42,"12/01","1988","F","PA","6",12578147
"1447",1200,"GENESEE","ST","W",6,3,3,1010,NA,"1/01","","F","PA","",12573506
"1448",1200,"GENESEE","ST","W",6,3,3,1010,NA,"1/01","","F","PA","",12573532
"1449",1200,"GLENWOOD","AVE","",6,3,3,500,25,"12/01","","F","MA","6",12572890
"1450",1200,"HARRISON","ST","",5,3,3,390,30,"1/01","","F","Local","6",12578124
"1451",1200,"HAWLEY","AVE","",6,3,4,330,NA,"1/02","","F","Local","6",12578338
"1452",1200,"HIGHLAND","ST","",7,4,4,500,27,"12/00","","O","Local","3",12580271
"1453",1200,"HIGHLAND","ST","",7,4,4,500,27,"12/00","","O","Local","3",12580270
"1454",1200,"JAMES","ST","",5,3,3,624,40,"12/00","","F","PA","6",12580354
"1455",1200,"JAMESVILLE","AVE","",6,3,3,1055,NA,"1/02","1992","UF","CO","4",12576926
"1456",1200,"LANCASTER","AVE","",7,4,4,282,36,"1/02","1986","F","Local","6",12577523
"1457",1200,"LANCASTER","AVE","",7,4,4,282,36,"1/02","1986","F","Local","6",12577526
"1458",1200,"LEMOYNE","AVE","",5,2,3,360,36,"1/02","1990","F","MA","6",12575558
"1459",1200,"LODI","ST","",8,4,4,313,40,"1/02","1993","F","MA","6",12580026
"1460",1200,"MADISON","ST","",7,3,4,750,30,"1/01","1987","F","Local","6",12578150
"1461",1200,"MCBRIDE","ST","S",6,3,3,320,30,"1/01","1998","F","Local","6",12577466
"1462",1200,"MEADOWBROOK","DR","",5,2,4,676,40,"9/01","1996","F","MA","6",12578559
"1463",1200,"MEADOWBROOK","DR","",5,2,4,676,40,"9/01","1996","F","MA","6",12578554
"1464",1200,"MEADOWBROOK","DR","",5,2,4,676,40,"9/01","1996","F","MA","6",13013245
"1465",1200,"MEADOWBROOK","DR","",5,2,4,676,40,"9/01","1996","F","MA","6",13001947
"1466",1200,"MIDLAND","AVE","",7,4,4,285,NA,"9/01","1996","F","MA","6",12577226
"1467",1200,"MILTON","AVE","",10,5,5,317,35,"11/01","2001","F","MA","6",12574840
"1468",1200,"MILTON","AVE","",10,5,5,317,35,"11/01","2001","F","MA","6",12574856
"1469",1200,"NORTHCLIFFE","RD","",7,3,4,354,NA,"1/02","","O","Local","3",13012209
"1470",1200,"NORTHCLIFFE","RD","",7,3,4,354,NA,"1/02","","O","Local","3",12581226
"1471",1200,"NORTHCLIFFE","RD","",7,3,4,354,NA,"1/02","","O","Local","3",13012208
"1472",1200,"OAK","ST","",10,5,5,293,27,"11/00","2000","F","CO","6",12580264
"1473",1200,"ONONDAGA","ST","W",6,4,3,533,34,"12/01","","F","MA","6",12573049
"1474",1200,"PARK","ST","",5,3,3,913,33,"9/01","1989","F","CO","6",12575293
"1475",1200,"SALINA","ST","N",6,3,3,575,54,"1/02","","F","MA","6",12575273
"1476",1200,"SALINA","ST","S",7,4,4,903,56,"12/01","1997","F","Local","6",12577340
"1477",1200,"SALT SPRINGS","RD","",9,5,5,259,36,"1/02","1999","O","MA","3",12578948
"1478",1200,"SALT SPRINGS","RD","",9,5,5,259,36,"1/02","1999","O","MA","3",12578944
"1479",1200,"SOUTH","AVE","",6,3,4,364,34,"12/01","1991","F","MA","6",13028529
"1480",1200,"SOUTH","AVE","",6,3,4,364,34,"12/01","1991","F","MA","6",12573173
"1481",1200,"SPRING","ST","",10,5,5,450,36,"11/00","2000","F","Local","6",12575308
"1482",1200,"STATE","ST","N",6,4,2,585,NA,"1/02","","F","MA","6",12575143
"1483",1200,"STATE","ST","S",6,4,2,898,40,"1/01","1987","F","PA","6",13002516
"1484",1200,"STATE","ST","S",6,4,2,898,40,"1/01","1987","F","PA","6",12577357
"1485",1200,"STATE","ST","S",6,4,2,898,40,"1/01","1987","F","PA","6",13002509
"1486",1200,"STOLP","AVE","",8,4,4,354,35,"12/01","","O","Local","3",12572908
"1487",1200,"SUNNYCREST","RD","",6,3,4,NA,24,"1/02","1993","O","Local","3",12581147
"1488",1200,"TEALL","AVE","",6,3,4,NA,30,"1/02","1994","F","PA","6",12580421
"1489",1200,"TEALL","AVE","",6,3,4,NA,30,"1/02","1994","F","PA","6",12580431
"1490",1200,"TEALL","AVE","",6,3,4,NA,30,"1/02","1994","F","PA","6",12580427
"1491",1200,"TEALL","AVE","",6,3,4,NA,30,"1/02","1994","F","PA","6",12580420
"1492",1200,"VALLEY","DR","",5,3,4,290,30,"1/02","1988","F","MA","6",12571777
"1493",1200,"WADSWORTH","ST","",4,2,2,700,27,"1/02","1983","F","CO","6",13028363
"1494",1200,"WADSWORTH","ST","",4,2,2,700,27,"1/02","1983","F","CO","6",12580706
"1495",1200,"WADSWORTH","ST","",4,2,2,700,27,"1/02","1983","F","CO","6",13028373
"1496",1200,"WASHINGTON","ST","E",5,3,3,597,36,"12/01","","F","Local","6",12578158
"1497",1200,"WATER","ST","E",5,3,3,619,34,"12/00","","F","Local","6",12578250
"1498",1200,"WESTCOTT","ST","",6,3,3,871,30,"1/01","","UF","CO","4",12578384
"1499",1200,"WESTMORELAND","AVE","",8,4,5,520,26,"1/01","1998","O","Local","3",12578403
"1500",1200,"WILLIS","AVE","",9,5,5,367,36,"1/02","1999","F","Local","6",12574865
"1501",1300,"ADAMS","ST","E",6,3,3,440,28,"12/01","","F","Local","6",12578119
"1502",1300,"BELLEVUE","AVE","",7,3,4,402,30,"12/01","1993","F","CO","6",12572935
"1503",1300,"BROAD","ST","",9,5,5,293,31,"11/01","2000","O","CO","3",12578453
"1504",1300,"BROAD","ST","",9,5,5,293,31,"11/01","2000","O","CO","3",12578455
"1505",1300,"BURNET","AVE","",7,4,3,719,34,"1/02","1996","F","MA","6",12578354
"1506",1300,"BUTTERNUT","ST","",5,3,2,1095,40,"12/00","","F","MA","6",12580268
"1507",1300,"BUTTERNUT","ST","",5,3,2,1095,40,"12/00","","F","MA","6",12580238
"1508",1300,"BUTTERNUT","ST","",5,3,2,1095,40,"12/00","","F","MA","6",12580240
"1509",1300,"BUTTERNUT","ST","",5,3,2,1095,40,"12/00","","F","MA","6",12580266
"1510",1300,"CALEB","AVE","",10,5,5,330,30,"11/01","2001","O","Local","3",12581134
"1511",1300,"CARBON","ST","",5,2,3,435,27,"1/02","","F","Local","6",12575243
"1512",1300,"COLVIN","ST","E",7,4,4,2012,36,"1/02","","F","MA","6",12577017
"1513",1300,"COLVIN","ST","E",7,4,4,2012,36,"1/02","","F","MA","6",12577016
"1514",1300,"COLVIN","ST","E",7,4,4,2012,36,"1/02","","F","MA","6",12577020
"1515",1300,"COLVIN","ST","W",6,3,3,303,NA,"12/01","","F","Local","6",12572118
"1516",1300,"COMSTOCK","AVE","",8,4,4,885,29,"1/01","1998","UF","CO","4",13002092
"1517",1300,"COURT","ST","",10,5,5,375,36,"11/00","2000","F","MA","6",12580567
"1518",1300,"COURT","ST","",10,5,5,375,36,"11/00","2000","F","MA","6",12580570
"1519",1300,"COURT","ST","",10,5,5,375,36,"11/00","2000","F","MA","6",12580573
"1520",1300,"CUMBERLAND","AVE","",8,4,4,425,26,"1/02","","O","Local","3",12577141
"1521",1300,"ERIE","BLVD","E",5,2,3,525,56,"1/01","","F","PA","6",12578259
"1522",1300,"EUCLID","AVE","",6,2,4,504,39,"1/02","1985","F","MA","6",12578524
"1523",1300,"FAYETTE","ST","E",6,3,3,550,36,"12/01","1991","F","MA","6",12578161
"1524",1300,"FAYETTE","ST","W",7,3,4,800,30,"1/02","","F","Local","6",12573413
"1525",1300,"FIRST NORTH","ST","",4,2,2,459,36,"1/02","","F","Local","6",12575314
"1526",1300,"GEDDES","ST","S",8,4,4,428,36,"1/01","1994","F","MA","6",12573050
"1527",1300,"GEDDES","ST","S",8,4,4,428,36,"1/01","1994","F","MA","6",13013128
"1528",1300,"GENESEE","ST","E",6,3,4,219,42,"12/01","1988","F","PA","6",12578148
"1529",1300,"GENESEE","ST","W",7,3,4,343,NA,"1/01","","F","PA","",13002346
"1530",1300,"GENESEE","ST","W",7,3,4,343,NA,"1/01","","F","PA","",12573504
"1531",1300,"GLENCOVE","RD","",8,4,5,348,29,"1/02","1997","O","Local","3",12581205
"1532",1300,"GLENCOVE","RD","",8,4,5,339,NA,"1/01","","O","Local","3",12581205
"1533",1300,"GLENWOOD","AVE","",5,3,3,900,25,"12/01","","F","MA","6",12572887
"1534",1300,"GRANT","BLVD","",7,4,3,295,35,"1/02","","F","MA","6",12580475
"1535",1300,"GRANT","BLVD","",7,4,3,295,35,"1/02","","F","MA","6",12580476
"1536",1300,"HAWLEY","AVE","",6,3,4,260,NA,"1/02","","F","Local","6",12578339
"1537",1300,"HIGHLAND","ST","",6,4,4,100,27,"12/00","","O","Local","3",12580277
"1538",1300,"HIGHLAND","ST","",6,4,4,100,27,"12/00","","O","Local","3",12580276
"1539",1300,"JAMES","ST","",6,3,3,219,NA,"12/00","","F","PA","6",13016171
"1540",1300,"JAMES","ST","",6,3,3,219,NA,"12/00","","F","PA","6",12580356
"1541",1300,"JAMESVILLE","AVE","",5,3,4,1014,22,"1/02","1992","O","Local","3",13028603
"1542",1300,"JAMESVILLE","AVE","",5,3,4,1014,22,"1/02","1992","O","Local","3",12576927
"1543",1300,"LANCASTER","AVE","",7,4,4,1129,36,"1/02","1986","F","Local","6",12577522
"1544",1300,"LEMOYNE","AVE","",5,2,3,440,36,"1/02","1990","F","MA","6",12575562
"1545",1300,"LEMOYNE","AVE","",5,2,3,440,36,"1/02","1990","F","MA","6",12575561
"1546",1300,"LODI","ST","",6,3,3,554,40,"1/02","1993","F","MA","6",12580030
"1547",1300,"MADISON","ST","",4,2,2,697,27,"1/01","","F","Local","6",12578192
"1548",1300,"MCBRIDE","ST","S",9,5,5,347,30,"1/01","1998","F","Local","6",12577448
"1549",1300,"MEADOWBROOK","DR","",6,3,4,597,40,"9/01","1996","F","MA","6",12578564
"1550",1300,"MEADOWBROOK","DR","",6,3,4,597,40,"9/01","1996","F","MA","6",12578562
"1551",1300,"MEADOWBROOK","DR","",6,3,4,597,40,"9/01","1996","F","MA","6",13011020
"1552",1300,"MEADOWBROOK","DR","",6,3,4,597,40,"9/01","1996","F","MA","6",13011011
"1553",1300,"MEADOWBROOK","DR","",6,3,4,597,40,"9/01","1996","F","MA","6",13001951
"1554",1300,"MIDLAND","AVE","",7,4,4,370,NA,"9/01","1996","F","MA","6",12577222
"1555",1300,"MIDLAND","AVE","",7,4,4,370,NA,"9/01","1996","F","MA","6",13002129
"1556",1300,"MILTON","AVE","",10,5,5,370,35,"11/01","2001","F","Local","6",12574847
"1557",1300,"MILTON","AVE","",10,5,5,264,35,"11/01","2001","F","MA","6",12574847
"1558",1300,"NORTHCLIFFE","RD","",6,3,3,745,NA,"1/02","","O","Local","3",12581238
"1559",1300,"OAK","ST","",10,5,5,660,27,"11/00","2000","F","CO","6",12580300
"1560",1300,"ONONDAGA","ST","W",6,4,2,628,35,"12/01","1991","F","MA","6",12573046
"1561",1300,"PARK","ST","",6,4,3,528,33,"1/02","1989","F","CO","6",12575290
"1562",1300,"SALINA","ST","N",5,3,2,465,42,"12/00","","F","MA","6",12575223
"1563",1300,"SALINA","ST","N",5,3,2,465,42,"12/00","","F","MA","6",12575272
"1564",1300,"SALT SPRINGS","RD","",7,4,4,665,36,"1/01","","?","Local","3",12578953
"1565",1300,"SALT SPRINGS","RD","",7,4,4,665,36,"1/01","","?","Local","3",13021208
"1566",1300,"SALT SPRINGS","RD","",7,4,4,665,36,"1/01","","?","Local","3",13021209
"1567",1300,"SOUTH","AVE","",8,4,4,317,40,"1/02","1990","F","MA","6",12572123
"1568",1300,"SOUTH","AVE","",8,4,4,317,40,"1/02","1990","F","MA","6",13028530
"1569",1300,"SOUTH","AVE","",8,4,4,317,40,"1/02","1990","F","MA","6",13028531
"1570",1300,"SPRING","ST","",10,5,5,441,36,"11/00","2000","F","Local","6",12575309
"1571",1300,"STATE","ST","N",6,4,3,183,35,"1/02","","F","MA","6",12575153
"1572",1300,"STATE","ST","N",6,4,3,183,35,"1/02","","F","MA","6",12575155
"1573",1300,"STATE","ST","N",6,4,3,183,35,"1/02","","F","MA","6",12575154
"1574",1300,"STATE","ST","S",6,4,2,792,32,"1/01","1987","F","PA","6",12577348
"1575",1300,"STATE","ST","S",6,4,2,792,32,"1/01","1987","F","PA","6",12577353
"1576",1300,"STOLP","AVE","",8,4,4,779,24,"12/01","","O","Local","3",12572903
"1577",1300,"SUNNYCREST","RD","",6,3,4,NA,24,"1/02","","O","Local","3",12581162
"1578",1300,"TEALL","AVE","",7,4,4,NA,34,"1/02","1995","F","PA","6",12580512
"1579",1300,"VALLEY","DR","",6,3,4,220,30,"1/02","1988","F","MA","6",12571774
"1580",1300,"WASHINGTON","ST","E",7,4,4,NA,NA,"12/01","","F","Local","6",12578162
"1581",1300,"WATER","ST","E",5,4,2,920,34,"12/00","","F","Local","6",12578257
"1582",1300,"WESTCOTT","ST","",6,3,3,528,30,"1/01","","UF","CO","4",13002086
"1583",1300,"WESTCOTT","ST","",6,3,3,528,30,"1/01","","UF","CO","4",12578366
"1584",1300,"WESTMORELAND","AVE","",8,4,4,800,26,"1/01","1998","O","Local","3",12578378
"1585",1300,"WILLIS","AVE","",7,5,3,513,36,"1/02","1999","F","Local","6",12574851
"1586",1400,"BELLEVUE","AVE","",7,3,4,330,30,"12/01","1993","F","CO","6",12572928
"1587",1400,"BURNET","AVE","",7,3,4,763,34,"1/02","1996","F","MA","6",12578802
"1588",1400,"BUTTERNUT","ST","",4,3,2,444,40,"12/00","","F","MA","6",12580274
"1589",1400,"BUTTERNUT","ST","",4,3,2,444,40,"12/00","","F","MA","6",12580287
"1590",1400,"BUTTERNUT","ST","",4,3,2,444,40,"12/00","","F","MA","6",12580272
"1591",1400,"CALEB","AVE","",6,3,4,321,27,"12/00","","O","Local","3",12581137
"1592",1400,"COLVIN","ST","W",7,4,4,285,NA,"12/01","","F","Local","6",12572058
"1593",1400,"COMSTOCK","AVE","",8,5,4,370,29,"1/01","1998","UF","CO","4",12576963
"1594",1400,"COMSTOCK","AVE","",8,5,4,370,29,"1/01","1998","UF","CO","4",12576960
"1595",1400,"COURT","ST","",10,5,5,375,36,"11/00","2000","F","MA","6",12580599
"1596",1400,"COURT","ST","",10,5,5,375,36,"11/00","2000","F","MA","6",12580598
"1597",1400,"ERIE","BLVD","E",6,3,4,663,56,"1/01","1997","F","PA","6",12578302
"1598",1400,"EUCLID","AVE","",5,2,3,280,39,"1/02","","F","MA","6",12578552
"1599",1400,"EUCLID","AVE","",5,2,3,280,39,"1/02","","F","MA","6",13013246
"1600",1400,"EUCLID","AVE","",5,2,3,280,39,"1/02","","F","MA","6",12578537
"1601",1400,"FAYETTE","ST","E",5,3,3,550,36,"1/01","1992","F","MA","6",12578199
"1602",1400,"FAYETTE","ST","W",6,3,4,600,30,"1/02","","F","Local","6",13010438
"1603",1400,"FAYETTE","ST","W",6,3,4,600,30,"1/02","","F","Local","6",13010440
"1604",1400,"FIRST NORTH","ST","",3,1,2,477,36,"1/02","","F","Local","6",12575311
"1605",1400,"GEDDES","ST","S",8,4,4,407,36,"1/01","1994","F","MA","6",12573045
"1606",1400,"GEDDES","ST","S",8,4,4,407,36,"1/01","1994","F","MA","6",12573044
"1607",1400,"GENESEE","ST","E",6,3,3,481,42,"12/01","1988","F","PA","6",12578152
"1608",1400,"GENESEE","ST","W",6,3,3,510,NA,"1/01","","F","PA","",12573489
"1609",1400,"GENESEE","ST","W",6,3,3,510,NA,"1/01","","F","PA","",12573494
"1610",1400,"GLENCOVE","RD","",6,3,4,311,29,"1/02","1993","O","Local","3",12581207
"1611",1400,"GLENWOOD","AVE","",6,3,3,500,25,"12/01","","F","CO","6",13002177
"1612",1400,"GRANT","BLVD","",6,3,4,295,35,"1/02","","F","MA","6",12580312
"1613",1400,"GRANT","BLVD","",6,3,4,295,35,"1/02","","F","MA","6",12580313
"1614",1400,"HAWLEY","AVE","",6,3,3,367,NA,"1/02","","F","Local","6",12578341
"1615",1400,"HIGHLAND","ST","",6,3,4,270,27,"12/00","","O","Local","3",12580285
"1616",1400,"JAMES","ST","",6,3,3,354,NA,"12/00","1984","F","PA","6",12580409
"1617",1400,"LANCASTER","AVE","",7,3,4,1024,36,"1/02","1986","F","Local","6",13011034
"1618",1400,"LANCASTER","AVE","",7,3,4,1024,36,"1/02","1986","F","Local","6",12577514
"1619",1400,"LEMOYNE","AVE","",5,3,3,290,36,"1/02","1990","F","MA","6",12580591
"1620",1400,"LODI","ST","",8,4,4,452,40,"12/00","1994","F","MA","6",12580029
"1621",1400,"MADISON","ST","",4,3,2,301,27,"1/01","","F","Local","6",12578206
"1622",1400,"MCBRIDE","ST","S",8,4,5,290,30,"1/01","1998","F","Local","6",12577447
"1623",1400,"MCBRIDE","ST","S",8,4,5,290,30,"1/01","1998","F","Local","6",12577425
"1624",1400,"MCBRIDE","ST","S",8,4,5,290,30,"1/01","1998","F","Local","6",13012977
"1625",1400,"MEADOWBROOK","DR","",6,3,4,515,40,"9/01","1996","F","MA","6",12578572
"1626",1400,"MEADOWBROOK","DR","",6,3,4,515,40,"9/01","1996","F","MA","6",13001952
"1627",1400,"MIDLAND","AVE","",7,4,4,530,NA,"9/01","1996","F","MA","6",12577220
"1628",1400,"NORTHCLIFFE","RD","",7,3,4,480,NA,"1/02","1994","O","Local","3",12581242
"1629",1400,"NORTHCLIFFE","RD","",7,3,4,480,NA,"1/02","1994","O","Local","3",12581272
"1630",1400,"NORTHCLIFFE","RD","",7,3,4,480,NA,"1/02","1994","O","Local","3",12581275
"1631",1400,"OAK","ST","",10,5,5,440,27,"11/00","2000","F","CO","6",12580309
"1632",1400,"ONONDAGA","ST","W",5,3,3,330,35,"12/01","1991","F","MA","6",12573003
"1633",1400,"PARK","ST","",7,4,4,525,33,"1/02","1989","F","CO","6",12575285
"1634",1400,"SALINA","ST","N",5,3,2,465,42,"12/00","","F","MA","6",12575222
"1635",1400,"SALINA","ST","S",7,4,4,475,40,"12/01","1997","F","PA","6",12577260
"1636",1400,"SALT SPRINGS","RD","",6,3,4,686,36,"1/01","1999","?","Local","3",13021210
"1637",1400,"SALT SPRINGS","RD","",6,3,4,686,36,"1/01","1999","?","Local","3",13011136
"1638",1400,"SALT SPRINGS","RD","",6,3,4,686,36,"1/01","1999","?","Local","3",12578952
"1639",1400,"SOUTH","AVE","",7,4,3,211,40,"1/02","1990","F","MA","6",12572121
"1640",1400,"SOUTH","AVE","",7,4,3,211,40,"1/02","1990","F","MA","6",12572119
"1641",1400,"SPRING","ST","",5,3,2,487,36,"12/00","","F","Local","6",12575265
"1642",1400,"STATE","ST","N",7,4,3,442,35,"1/02","","F","MA","6",12575161
"1643",1400,"STATE","ST","S",6,4,2,950,32,"1/01","1987","F","Local","6",12577268
"1644",1400,"SUNNYCREST","RD","",5,2,3,NA,24,"1/02","1994","O","Local","3",12581164
"1645",1400,"SUNNYCREST","RD","",5,2,3,NA,24,"1/02","1994","O","Local","3",13020793
"1646",1400,"TEALL","AVE","",6,3,3,NA,34,"12/00","1991","F","PA","6",12580516
"1647",1400,"VALLEY","DR","",6,3,4,440,30,"1/02","1988","F","MA","6",12571751
"1648",1400,"WASHINGTON","ST","E",4,2,2,NA,NA,"12/01","","O","Local","3",12578200
"1649",1400,"WESTMORELAND","AVE","",8,4,5,525,26,"1/01","1998","O","Local","3",12578371
"1650",1400,"WILLIS","AVE","",9,5,5,880,36,"1/02","1999","F","Local","6",13020585
"1651",1400,"WILLIS","AVE","",9,5,5,880,36,"1/02","1999","F","Local","6",12574871
"1652",1400,"WILLIS","AVE","",9,5,5,880,36,"1/02","1999","F","Local","6",13020586
"1653",1400,"WILLIS","AVE","",9,5,5,880,36,"1/02","1999","F","Local","6",12574870
"1654",1500,"BELLEVUE","AVE","",7,3,4,302,30,"12/01","1993","F","CO","6",13002120
"1655",1500,"BELLEVUE","AVE","",7,3,4,302,30,"12/01","1993","F","CO","6",12572926
"1656",1500,"BURNET","AVE","",7,3,4,557,34,"1/02","1996","F","MA","6",12578807
"1657",1500,"BUTTERNUT","ST","",6,4,2,348,40,"1/02","","F","Local","6",13012334
"1658",1500,"BUTTERNUT","ST","",6,4,2,348,40,"1/02","","F","Local","6",13012328
"1659",1500,"BUTTERNUT","ST","",6,4,2,348,40,"1/02","","F","Local","6",12580289
"1660",1500,"BUTTERNUT","ST","",6,4,2,348,40,"1/02","","F","Local","6",13012332
"1661",1500,"CALEB","AVE","",6,3,4,727,27,"12/00","","O","Local","3",12581171
"1662",1500,"CALEB","AVE","",6,3,4,727,27,"12/00","","O","Local","3",12581167
"1663",1500,"COLVIN","ST","E",7,4,3,422,36,"1/02","","F","MA","6",12577025
"1664",1500,"COLVIN","ST","W",7,4,4,279,NA,"12/01","","F","Local","6",12572057
"1665",1500,"COMSTOCK","AVE","",8,4,4,903,29,"1/01","1998","UF","CO","4",13011736
"1666",1500,"COURT","ST","",10,5,5,350,37,"11/00","2000","F","MA","6",12580601
"1667",1500,"COURT","ST","",10,5,5,350,37,"11/00","2000","F","MA","6",12580600
"1668",1500,"ERIE","BLVD","E",6,3,4,552,56,"1/01","1997","F","PA","6",12578303
"1669",1500,"EUCLID","AVE","",8,4,4,435,34,"1/02","","O","CO","3",12578539
"1670",1500,"FAYETTE","ST","E",5,4,2,550,36,"1/01","1992","F","MA","6",12578202
"1671",1500,"FAYETTE","ST","W",5,3,3,500,30,"1/02","","F","Local","6",12573480
"1672",1500,"FIRST NORTH","ST","",4,2,2,480,36,"1/02","","F","Local","6",12575480
"1673",1500,"GEDDES","ST","S",8,3,5,400,36,"1/01","1994","F","MA","6",13017196
"1674",1500,"GEDDES","ST","S",8,3,5,400,36,"1/01","1994","F","MA","6",13013133
"1675",1500,"GEDDES","ST","S",8,3,5,400,36,"1/01","1994","F","MA","6",12572968
"1676",1500,"GENESEE","ST","E",6,4,2,594,42,"12/01","1988","F","PA","6",12578191
"1677",1500,"GENESEE","ST","W",5,3,2,369,40,"1/01","","F","PA","6",12573486
"1678",1500,"GENESEE","ST","W",5,2,3,420,40,"1/01","","F","PA","6",12573486
"1679",1500,"GLENCOVE","RD","",5,3,3,317,29,"1/02","","O","Local","3",12581208
"1680",1500,"GLENWOOD","AVE","",6,3,3,400,25,"12/01","","F","CO","6",12572311
"1681",1500,"GRANT","BLVD","",7,3,4,310,36,"1/02","","F","MA","6",13001400
"1682",1500,"GRANT","BLVD","",7,3,4,310,36,"1/02","","F","MA","6",12580311
"1683",1500,"GRANT","BLVD","",7,3,4,310,36,"1/02","","F","MA","6",12580310
"1684",1500,"HAWLEY","AVE","",7,4,4,365,NA,"1/02","","F","Local","6",12578356
"1685",1500,"JAMES","ST","",6,3,3,171,NA,"12/00","1984","F","PA","6",12580410
"1686",1500,"LEMOYNE","AVE","",5,2,3,935,36,"1/02","1990","F","MA","6",12580700
"1687",1500,"LEMOYNE","AVE","",5,2,3,935,36,"1/02","1990","F","MA","6",13028362
"1688",1500,"LODI","ST","",8,4,4,318,40,"12/00","1994","F","MA","6",12580017
"1689",1500,"MEADOWBROOK","DR","",6,3,4,306,40,"9/01","1996","F","MA","6",12578745
"1690",1500,"MEADOWBROOK","DR","",6,3,4,306,40,"9/01","1996","F","MA","6",13001954
"1691",1500,"MIDLAND","AVE","",7,4,3,317,NA,"9/01","1996","F","MA","6",12576822
"1692",1500,"NORTHCLIFFE","RD","",6,3,3,275,NA,"1/02","","O","Local","3",12581273
"1693",1500,"ONONDAGA","ST","W",4,2,3,330,35,"12/01","1991","F","MA","6",12572999
"1694",1500,"PARK","ST","",6,3,3,422,30,"1/02","1990","F","CO","6",12575284
"1695",1500,"SALINA","ST","N",6,3,3,512,42,"12/00","","F","MA","6",12575221
"1696",1500,"SALINA","ST","S",7,3,5,512,40,"12/01","1997","F","PA","6",12577258
"1697",1500,"SALT SPRINGS","RD","",8,4,5,900,36,"1/01","1998","?","Local","3",12579594
"1698",1500,"SALT SPRINGS","RD","",8,4,5,900,36,"1/01","1998","?","Local","3",13001972
"1699",1500,"SOUTH","AVE","",5,3,3,459,40,"1/02","1990","F","MA","6",12572113
"1700",1500,"SPRING","ST","",5,2,3,455,36,"12/00","","F","Local","6",12575266
"1701",1500,"STATE","ST","N",7,3,5,248,35,"1/01","","F","Local","6",12575151
"1702",1500,"STATE","ST","S",6,3,3,581,32,"1/01","1987","F","Local","6",12577266
"1703",1500,"SUNNYCREST","RD","",5,2,4,NA,24,"1/02","","O","Local","3",12581169
