"","block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"118",100,"BRADFORD","PKWY","",8,4,4,1027,36,"3/05","2000","F","Local","6",13011010
"119",100,"BRADFORD","PKWY","",8,4,4,1027,36,"3/05","2000","F","Local","6",13011009
"120",100,"BRADFORD","PKWY","",8,4,4,1027,36,"3/05","2000","F","Local","6",13013253
"121",100,"BRADFORD","PKWY","",8,4,4,1027,36,"3/05","2000","F","Local","6",13013251
"122",100,"BRADFORD","ST","",7,3,4,554,25,"1/06","","O","Local","3",12571775
"123",100,"BRADLEY","ST","",6,4,4,350,24,"1/06","","O","Local","3",12573075
"124",100,"BRAMPTON","RD","",7,4,4,1056,24,"3/05","","O","Local","3",12576521
"125",100,"BRATTLE","RD","",6,3,4,880,20,"2/05","1990","F","Local","6",13010278
"126",100,"BRIGGS","ST","",6,3,4,909,25,"2/06","","O","Local","3",12580630
"127",100,"BRIGHTON","AVE","E",6,4,3,528,35,"3/05","","F","PA","6",12576856
"128",100,"BRIGHTON","AVE","W",8,5,5,484,30,"3/06","2001","F","Local","6",12576812
"129",100,"BRIGHTON","AVE","W",8,5,5,484,30,"3/06","2001","F","Local","6",12576813
"130",100,"BRISTOL","PL","",9,5,5,380,25,"2/05","2002","F","Local","6",12578170
"131",100,"BROAD","ST","",10,5,5,440,36,"11/04","2004","F","CO","6",12577532
"132",100,"BROADVIEW","DR","",8,4,4,500,24,"1/06","1994","O","Local","3",12572178
"133",100,"BRONSON","ST","",6,3,4,338,27,"2/06","","O","Local","3",12576507
"134",100,"BRONX","AVE","",6,3,4,320,23,"2/06","","O","Local","3",12580485
"135",100,"BRONX","AVE","",6,3,4,320,23,"2/06","","O","Local","3",12580482
"136",100,"BROOKFORD","RD","",6,3,3,616,34,"3/05","1992","F","Local","6",12578742
"137",100,"BROOKFORD","RD","",6,3,3,616,34,"3/05","1992","F","Local","6",13013255
"138",100,"BROOKLEA","DR","",7,4,4,314,30,"3/05","","O","Local","3",12576492
"139",100,"BROOKLEA","PL","",8,4,4,997,26,"3/05","2004","O","Local","3",12576515
"140",100,"BROOKSIDE","DR","",7,4,4,158,NA,"3/05","","O","Local","3",12564359
"141",100,"BROWN","ST","",7,4,4,792,16,"1/05","2002","O","Local","3",13001365
"142",100,"BRUCE","ST","",10,5,5,500,26,"12/04","2004","O","Local","3",12578793
"143",100,"BRUCE","ST","",10,5,5,500,26,"12/04","2004","O","Local","3",12578797
"144",100,"BRYANT","AVE","",8,4,5,546,24,"3/06","1999","F","Local","6",12573398
"145",100,"BUCKINGHAM","AVE","",8,4,5,800,30,"2/05","1998","F","Local","6",12577554
"146",100,"BUCKINGHAM","AVE","",8,4,5,800,30,"2/05","1998","F","Local","6",12577549
"147",100,"BUCKINGHAM","AVE","",8,4,5,800,30,"2/05","1998","F","Local","6",12577606
"148",100,"BUNGALOW","TER","",5,2,3,634,25,"1/06","1990","O","Local","3",12572338
"149",100,"BURDICK","AVE","",5,2,2,733,23,"1/06","","O","Local","3",12575525
"150",100,"BURLINGAME","RD","",4,2,2,960,18,"2/06","","O","Local","3",13016716
"151",100,"BURLINGAME","RD","",4,2,2,960,18,"2/06","","O","Local","3",13009825
"152",100,"BURNET","AVE","",8,4,4,733,34,"12/05","2004","F","MA","6",12577920
"153",100,"BURNET","AVE","",8,4,4,733,34,"12/05","2004","F","MA","6",12577921
"154",100,"BURNET PARK","DR","",9,5,5,325,27,"3/06","2003","F","Local","6",12572727
"155",100,"BURNET PARK","DR","",9,5,5,325,27,"3/06","2003","F","Local","6",12572729
"156",100,"BURNS","AVE","",6,3,3,484,26,"11/04","2002","O","Local","3",12581280
"157",100,"BURT","ST","",4,3,2,337,30,"2/05","","F","MA","6",12577368
"158",100,"BURTEN","ST","",6,3,4,264,25,"2/06","","O","Local","3",12576954
"159",100,"BUTLER","ST","",6,3,3,528,26,"2/06","1994","O","Local","3",12576961
"160",100,"BUTTERNUT","ST","",7,3,4,105,40,"5/05","","F","MA","6",12575108
"161",100,"BUTTERNUT","ST","",7,3,4,105,40,"5/05","","F","MA","6",12575109
"162",100,"BUTTERNUT","ST","",7,3,4,105,40,"5/05","","F","MA","6",13001290
"163",100,"BUTTERNUT","ST","",7,3,4,105,40,"5/05","","F","MA","6",13001163
"164",100,"BUTTERNUT","ST","",7,3,4,105,40,"5/05","","F","MA","6",13001176
"165",100,"BUTTERNUT","ST","",7,3,4,105,40,"5/05","","F","MA","6",12573973
"166",100,"BYRNE","PL","",8,4,4,603,24,"3/05","2000","O","Local","3",12576551
"167",100,"BYRNE","PL","",8,4,4,603,24,"3/05","2000","O","Local","3",12576553
"168",100,"CADILLAC","ST","",9,5,5,531,26,"1/05","1998","O","Local","3",13012488
"169",100,"CADILLAC","ST","",9,5,5,531,26,"1/05","1998","O","Local","3",12580563
"170",100,"CADWELL","ST","",7,4,4,177,32,"1/06","1994","O","Local","3",12573086
"171",100,"CALEB","AVE","",8,4,5,228,27,"3/06","2001","O","Local","3",13001428
"172",100,"CALTHROP","AVE","E",5,3,3,211,30,"3/05","1990","F","Local","4",12576774
"173",100,"CALTHROP","AVE","W",7,4,4,1210,25,"2/06","1999","F","Local","6",12576769
"174",100,"CALVIN","RD","",3,2,2,634,26,"2/06","","O","Local","3",12571867
"175",100,"CAMBRIDGE","ST","",4,3,1,1531,28,"1/04","","F","Local","6",12578690
"176",100,"CAMP","AVE","",8,4,5,575,28,"3/05","1996","O","Local","3",12571771
"177",100,"CANNON","ST","",6,3,3,411,24,"3/06","","F","Local","6",12576836
"178",100,"CARBON","ST","",5,3,2,186,36,"2/06","","F","Local","6",12580109
"179",100,"CARBON","ST","S",4,2,3,465,27,"2/06","","F","Local","6",12580110
"180",100,"CARLISLE","ST","",3,1,2,528,25,"1/06","","O","Local","4",12575300
"181",100,"CARLTON","DR","",7,4,4,1111,29,"1/04","1996","O","Local","3",13011134
"182",100,"CARLTON","DR","",7,4,4,1111,29,"1/04","1996","O","Local","3",12578950
"183",100,"CARLTON","RD","",8,4,4,639,27,"1/06","2001","O","Local","3",12571873
"184",100,"CATAWBA","ST","",7,4,4,378,42,"2/06","2001","F","Local","6",12575118
"185",100,"CATAWBA","ST","",7,4,4,378,42,"2/06","2001","F","Local","6",12575167
"186",100,"CATAWBA","ST","",7,4,4,378,42,"2/06","2001","F","Local","6",13018246
"187",100,"CATAWBA","ST","",7,4,4,378,42,"2/06","2001","F","Local","6",12575122
"188",100,"CATHERINE","ST","",8,4,5,549,30,"1/05","","F","Local","6",12578010
"189",100,"CAYUGA","ST","",6,3,4,660,31,"2/06","1995","O","Local","3",12572830
"190",100,"CAYUGA","ST","",6,3,4,660,31,"2/06","1995","O","Local","3",13010437
"191",100,"CAYUGA","ST","",6,3,4,660,31,"2/06","1995","O","Local","3",13010436
"192",100,"CENTRAL","AVE","",4,3,3,317,16,"2/06","","O","Local","3",12573584
"193",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"3/05","1991","O","Local","3",12576516
"194",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"3/05","1991","O","Local","3",12576514
"195",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"3/05","1991","O","Local","3",12576518
"196",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"3/05","1991","O","Local","3",12571710
"197",100,"CHAMPLIN","DR","",6,3,4,600,23,"3/06","1989","O","Local","3",12581127
"198",100,"CHANNING","PL","",8,4,5,220,23,"3/05","1995","O","Local","3",12576552
"199",100,"CHARLOTTE","ST","",7,3,4,1003,18,"2/06","1999","O","Local","3",12572795
"200",100,"CHARMOUTH","DR","",6,3,3,792,27,"9/01","1991","O","Local","3",12572041
"201",100,"CHATHAM","PL","",8,3,5,317,26,"1/05","1998","O","Local","3",12580710
"202",100,"CHATHAM","RD","",9,5,5,898,27,"2/06","2003","F","Local","6",12580500
"203",100,"CHELTENHAM","RD","E",7,3,4,760,25,"3/05","","O","Local","3",12576530
"204",100,"CHELTENHAM","RD","W",7,4,4,745,24,"2/06","1999","O","Local","3",12576510
"205",100,"CHEMUNG","ST","",8,4,4,338,36,"3/05","","F","Local","6",12574860
"206",100,"CHENEY","ST","",8,4,4,792,27,"2/05","2002","F","Local","6",12573154
"207",100,"CHENEY","ST","",8,4,4,792,27,"2/05","2002","F","Local","6",12573160
"208",100,"CHENEY","ST","",8,4,4,792,27,"2/05","2002","F","Local","6",12573155
"209",100,"CHENNAULT","DR","",10,5,5,274,19,"12/04","2004","O","Local","3",12578500
"210",100,"CHERRY","ST","",8,4,5,372,34,"1/06","2001","O","Local","3",13001971
"211",100,"CHERRY","ST","",8,4,5,372,34,"1/06","2001","O","Local","3",12578205
"212",100,"CHESTER","ST","",6,4,2,792,27,"2/06","1990","O","Local","3",12573226
"213",100,"CHURCHILL","AVE","",9,5,5,175,24,"3/05","","O","Local","3",12576754
"214",100,"CIRCLE","RD","",5,3,2,909,24,"1/06","1989","F","Local","6",13006931
"215",100,"CIRCLE","RD","",5,3,2,909,24,"1/06","1989","F","Local","6",12577510
"216",100,"CLAIRE","RD","",8,4,5,950,30,"3/05","1996","O","Local","3",12578927
"217",100,"CLAIRMONTE","AVE","",8,4,5,515,28,"3/05","2000","F","Local","6",13002181
"218",100,"CLAIRMONTE","AVE","",8,4,5,515,28,"3/05","2000","F","Local","6",12572992
"219",100,"CLARENCE","AVE","",7,4,4,350,27,"3/05","","O","Local","3",12576614
"220",100,"CLARENDON","ST","",7,3,5,335,24,"1/06","2001","F","Local","6",12577582
"221",100,"CLARKE","ST","",8,4,5,270,27,"1/04","2001","F","Local","6",12578512
"222",100,"CLARKE","ST","",8,4,5,270,27,"1/04","2001","F","Local","6",12578511
"223",100,"CLAYTON","AVE","",7,3,4,433,22,"1/06","","O","Local","3",12571821
"224",100,"CLEVELAND","AVE","",7,4,4,315,27,"2/06","1993","O","Local","3",12580192
"225",100,"CLIFTON","PL","",4,2,3,1257,25,"3/06","1993","F","Local","6",12580999
"226",100,"CLINTON","ST","N",8,4,4,186,40,"2/06","1990","F","MA","Brick",12573889
"227",100,"CLINTON","ST","S",8,4,5,330,50,"2/06","2001","F","MA","6",12573885
"228",100,"CLINTON","ST","S",8,4,5,330,50,"2/06","2001","F","MA","6",12573888
"229",100,"CLOVER","ST","",4,4,1,528,30,"3/05","","F","Local","6",12573313
"230",100,"CLYDE","AVE","",7,3,5,909,28,"1/06","1999","O","Local","3",12572047
"231",100,"CODY","AVE","",10,5,5,422,27,"8/05","2005","O","Local","3",12572713
"232",100,"COFFEY","DR","",4,2,3,211,18,"2/06","","O","Local","3",12572736
"233",100,"COLBY","AVE","",7,3,4,1003,26,"2/05","","O","Local","3",12581117
"234",100,"COLDBROOK","DR","",6,3,4,300,18,"3/05","1995","O","Local","3",13002113
"235",100,"COLERIDGE","AVE","",6,3,3,700,25,"3/05","1988","F","Local","6",12573399
"236",100,"COLLEGE","PL","",NA,NA,NA,1109,34,"11/95","","F","Local","6",12577579
"237",100,"COLLINGWOOD","AVE","N",6,3,3,708,28,"3/06","1988","O","Local","3",12581096
"238",100,"COLLINGWOOD","AVE","S",6,3,4,897,24,"5/01","1989","O","Local","3",12581069
"239",100,"COLUMBIA","AVE","",3,1,3,535,27,"1/06","","F","Local","6",12572028
"240",100,"COLUMBUS","AVE","",6,3,3,352,36,"1/04","","F","Local","6",12578219
"241",100,"COLUMBUS","AVE","",6,3,3,352,36,"1/04","","F","Local","6",12578220
"242",100,"COLVIN","ST","E",10,5,5,522,36,"12/04","2004","F","MA","6",12577273
"243",100,"COLVIN","ST","E",10,5,5,522,36,"12/04","2004","F","MA","6",12577239
"244",100,"COLVIN","ST","W",10,5,5,291,25,"11/04","2004","F","MA","6",12577237
"245",100,"COMMONWEALTH","AVE","",10,5,5,211,11,"1/06","1993","O","Local","6",12575251
"246",100,"COMSTOCK","AVE","",6,3,4,615,27,"1/06","1998","F","MA","6",12578146
"247",100,"COMSTOCK","AVE","",6,3,4,615,27,"1/06","1998","F","MA","6",12578143
"248",100,"COMSTOCK","PL","",7,4,4,432,26,"1/06","1995","O","Local","3",12578145
"249",100,"CONAN","ST","",6,3,4,483,23,"3/05","","O","Local","3",13009802
"250",100,"CONAN","ST","",6,3,4,483,23,"3/05","","O","Local","3",12576703
"251",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",13011168
"252",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",12578515
"253",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",13011167
"254",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",13011166
"255",100,"CONGRESS","AVE","",6,4,3,285,32,"1/06","","O","Local","3",12573296
"256",100,"CONGRESS","AVE","",6,4,3,285,32,"1/06","","O","Local","3",12573298
"257",100,"CONIFER","DR","",5,3,3,1383,28,"3/05","","O","Local","3",12564411
"258",100,"COOK","AVE","",8,4,5,924,27,"3/06","2000","F","Local","6",12580996
"259",100,"COOLIDGE","AVE","",5,4,2,843,30,"3/06","1983","F","Local","6",12573261
"260",100,"CORAL","AVE","",7,3,4,381,23,"1/06","1989","O","Local","3",12576690
"261",100,"CORDOVA","ST","",7,4,5,484,23,"2/06","2000","O","Local","3",12576648
"262",100,"CORNELL","AVE","",6,3,4,626,27,"1/06","","O","Local","3",12571810
"263",100,"CORNING","AVE","E",9,5,5,264,27,"2/06","2003","F","Local","6",12576857
"264",100,"CORNING","AVE","W",7,4,4,969,28,"3/05","2000","O","Local","3",12576806
"265",100,"CORTLAND","PL","",6,3,4,764,24,"1/06","","O","Local","3",12576573
"266",100,"COSSITT","ST","",8,3,5,292,26,"3/05","","O","Local","3",12571708
"267",100,"COUGHLIN","AVE","",10,5,5,213,27,"12/04","2004","O","Local","3",12581063
"268",100,"COURT","ST","",7,4,3,350,34,"2/06","1989","F","MA","6",12575084
"269",100,"COURT","ST","",7,4,3,350,34,"2/06","1989","F","MA","6",12575268
"270",100,"COURT","ST","",7,4,3,350,34,"2/06","1989","F","MA","6",13018248
"271",100,"COURT","ST","W",6,3,4,500,36,"2/06","","F","MA","6",12575079
"272",100,"COURT","ST","W",6,3,4,500,36,"2/06","","F","MA","6",13016322
"273",100,"COURT","ST","W",6,3,4,500,36,"2/06","","F","MA","6",12575082
"274",100,"COYKENDALL","AVE","",7,3,5,317,21,"3/05","1990","O","Local","3",12572802
"275",100,"COYNE","CIR","",8,4,5,106,27,"3/06","","F","Local","6",13006012
"276",100,"CRADDOCK","ST","",10,5,5,350,25,"12/04","2004","F","Local","6",12572045
"277",100,"CRAFTON","AVE","",6,3,3,285,26,"3/05","","O","Local","3",12564373
"278",100,"CRAIG","ST","",7,3,5,350,27,"2/06","1989","O","Local","3",12580191
"279",100,"CRATON","ST","",10,5,5,425,28,"10/05","2005","F","Local","6",12578344
"280",100,"CRAWFORD","AVE","",6,3,3,687,28,"3/05","1992","F","Local","6",13001929
"281",100,"CRAWFORD","AVE","",6,3,3,687,28,"3/05","1992","F","Local","6",12578696
"282",100,"CREHANGE","ST","",6,3,3,528,20,"2/06","1994","O","Local","3",12572136
"283",100,"CRESCENT","AVE","",4,4,1,500,32,"3/06","","F","Local","6",12573185
"284",100,"CRESTVIEW","DR","",7,4,4,923,28,"3/05","","O","Local","3",12571706
"285",100,"CRESTVIEW","DR","",7,4,4,923,28,"3/05","","O","Local","3",12571721
"286",100,"CRESTVIEW","TER","",5,3,3,110,20,"2/06","","O","Local","3",12572683
"287",100,"CRIPPEN","AVE","",7,3,4,422,26,"3/05","","O","Local","3",12576611
"288",100,"CRIPPEN","PL","",7,3,4,242,30,"3/05","","O","Local","3",12576586
"289",100,"CROLY","ST","",6,3,4,830,35,"3/05","1992","F","Local","6",13028254
"290",100,"CROLY","ST","",6,3,4,830,35,"3/05","1992","F","Local","6",12578790
"291",100,"CROSSETT","ST","",8,4,4,513,25,"3/06","2001","F","Local","3",12573122
"292",100,"CROUSE","AVE","N",6,3,4,440,32,"2/06","","F","Local","6",12578043
"293",100,"CROUSE","AVE","N",6,3,4,440,32,"2/06","","F","Local","6",12578056
"294",100,"CROUSE","AVE","N",6,3,4,440,32,"2/06","","F","Local","6",13013186
"295",100,"CROUSE","AVE","N",6,3,4,440,32,"2/06","","F","Local","6",12578052
"296",100,"CROUSE","AVE","N",6,3,4,440,32,"2/06","","F","Local","6",12578051
"297",100,"CROUSE","AVE","N",6,3,4,440,32,"2/06","","F","Local","6",13013188
"298",100,"CROUSE","AVE","S",7,3,5,183,36,"2/06","","F","Local","6",12578041
"299",100,"CROUSE","AVE","S",7,3,5,183,36,"2/06","","F","Local","6",12578042
"300",100,"CROYDEN","RD","",6,3,3,469,27,"1/04","1988","O","Local","3",12578458
"301",100,"CRYSLER","ST","",7,4,3,175,16,"2/06","","O","Local","3",12573394
"302",100,"CULBERT","ST","",9,5,5,1478,33,"1/05","2002","O","Local","3",12580209
"303",100,"CULVER","DR","",8,4,5,295,23,"3/06","1997","O","Local","3",12581236
