"","block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"196",100,"CHARLOTTE","ST","","10","5","5","1003.2",18.5,"12/99","1999","","Local","3",12572795
"197",100,"CHARMOUTH","DR","","6","3","3","792",30,"12/99","1991","O","Local","3",12572041
"198",100,"CHATHAM","PL","","9","5","5","316.8",26,"12/98","1998","","Local","3",12580710
"199",100,"CHATHAM","RD","","5","2","3","897.6",27,"12/99","","","Local","6",12580500
"200",100,"CHELTENHAM","RD","E","6","3","4","760",25,"12/98","","O","Local","3",12576530
"201",100,"CHELTENHAM","RD","W","10","5","5","745",24,"12/99","1999","O","Local","3",12576510
"202",100,"CHEMUNG","ST","","6","3","3","338",36,"3/00","","","Local","6",12574860
"203",100,"CHENEY","ST","","4","2","2","792",27,"12/98","1983","","Local","6",12573154
"204",100,"CHENEY","ST","","4","2","2","792",27,"12/98","1983","","Local","6",12573155
"205",100,"CHENEY","ST","","4","2","2","792",27,"12/98","1983","","Local","6",12573160
"206",100,"CHENNAULT","DR","","7","3","4","274",19,"12/99","","O","Local","3",12578500
"207",100,"CHERRY","ST","","5","3","2","372",34,"12/99","","","Local","6",13001971
"208",100,"CHERRY","ST","","5","3","2","372",34,"12/99","","","Local","6",12578205
"209",100,"CHESTER","ST","","6","4","3","792",27,"12/99","1990","","Local","3",12573226
"210",100,"CHURCHILL","AVE","","6","3","4","175",24,"12/98","","O","Local","3",12576754
"211",100,"CIRCLE","RD","","6","2","4","909",24,"12/99","1989","","Local","6",12577510
"212",100,"CIRCLE","RD","","6","2","4","909",24,"12/99","1989","","Local","6",13006931
"213",100,"CLAIRE","RD","","9","5","5","950",30,"12/98","1996","","Local","3",12578927
"214",100,"CLAIRMONTE","AVE","","3","1","3","515",28,"12/99","","","Local","6",12572992
"215",100,"CLAIRMONTE","AVE","","3","1","3","515",28,"12/99","","","Local","6",13002181
"216",100,"CLARENCE","AVE","","7","4","4","350",27,"12/98","","O","Local","3",12576614
"217",100,"CLARENDON","ST","","3","1","2","335",24,"12/99","","","Local","6",12577582
"218",100,"CLARKE","ST","","5","2","3","270",27,"12/99","1991","","Local","6",12578512
"219",100,"CLARKE","ST","","5","2","3","270",27,"12/99","1991","","Local","6",12578511
"220",100,"CLAYTON","AVE","","7","3","4","433",22,"12/99","","O","Local","3",12571821
"221",100,"CLEVELAND","AVE","","7","4","4","1650",27,"1/00","1993","","Local","",12580192
"222",100,"CLIFTON","PL","","6","3","4","1584",25,"12/99","1993","","Local","6",12580999
"223",100,"CLINTON","ST","N","6","3","4","2600",40,"2/00","1990","","MA","6",12573889
"224",100,"CLINTON","ST","S","5","2","3","330",50,"2/00","","","MA","6",12573888
"225",100,"CLINTON","ST","S","5","2","3","330",50,"2/00","","","MA","6",12573885
"226",100,"CLOVER","ST","","5","3","2","528",30,"12/98","","","Local","6",12573313
"227",100,"CLYDE","AVE","","10","5","5","909",28.5,"11/99","1999","O","Local","3",12572047
"228",100,"CODY","AVE","","5","2","4","422.4",27,"2/00","","","Local","3",12572713
"229",100,"COFFEY","DR","","6","3","4","211.2",18,"2/00","","","Local","3",12572736
"230",100,"COLBY","AVE","","6","3","4","1003",26,"12/99","","","Local","3",12581117
"231",100,"COLDBROOK","DR","","8","4","5","1863",18.5,"12/98","1995","O","Local","3",13002113
"232",100,"COLERIDGE","AVE","","7","3","4","700",25,"12/96","1988","","Local","6",12573399
"233",100,"COLLEGE","PL","","","","","1108.8",34,"11/95","","","Local","6",12577579
"234",100,"COLLINGWOOD","AVE","N","7","3","4","2587.2",28,"12/98","1988","","Local","3",12581096
"235",100,"COLLINGWOOD","AVE","S","7","4","4","4012.8",16,"12/99","1989","","Local","6",12581069
"236",100,"COLUMBIA","AVE","","5","2","4","1161.6",27,"12/99","","","Local","6",12572028
"237",100,"COLUMBUS","AVE","","6","3","3","352",36,"12/98","","","Local","6",12578219
"238",100,"COLUMBUS","AVE","","6","3","3","352",36,"12/98","","","Local","6",12578220
"239",100,"COLVIN","ST","E","5","3","3","1000",36,"12/98","1990","","MA","6",12577239
"240",100,"COLVIN","ST","E","5","3","3","1000",36,"12/98","1990","","MA","6",12577273
"241",100,"COLVIN","ST","W","4","2","3","1500",25,"12/99","","","MA","6",12577237
"242",100,"COMMONWEALTH","AVE","","8","4","4","211.2",11,"3/00","1993","","Local","6",12575251
"243",100,"COMSTOCK","AVE","","7","4","3","592",27,"2/00","1998","","MA","6",12578143
"244",100,"COMSTOCK","AVE","","7","4","3","592",27,"2/00","1998","","MA","6",12578146
"245",100,"COMSTOCK","PL","","8","5","4","860",26,"12/98","1995","","Local","3",12578145
"246",100,"CONAN","ST","","8","4","4","483",23,"12/98","","O","Local","3",13009802
"247",100,"CONAN","ST","","8","4","4","483",23,"12/98","","O","Local","3",12576703
"248",100,"CONCORD","PL","","8","4","4","739.2",34,"12/99","1993","","Local","6",13011166
"249",100,"CONCORD","PL","","8","4","4","739.2",34,"12/99","1993","","Local","6",13011168
"250",100,"CONCORD","PL","","8","4","4","739.2",34,"12/99","1993","","Local","6",13011167
"251",100,"CONCORD","PL","","8","4","4","739.2",34,"12/99","1993","","Local","6",12578515
"252",100,"CONGRESS","AVE","","7","4","3","580.8",32,"3/00","","","Local","3",12573298
"253",100,"CONGRESS","AVE","","7","4","3","580.8",32,"3/00","","","Local","3",12573296
"254",100,"COOK","AVE","","5","2","3","924",27,"12/99","1987","","Local","6",12580996
"255",100,"COOLIDGE","AVE","","6","4","3","1900.8",30,"12/99","1983","","Local","6",12573261
"256",100,"CORAL","AVE","","8","4","5","381",23,"12/99","1989","O","Local","3",12576690
"257",100,"CORDOVA","ST","","5","3","3","484",23,"12/98","1989","O","Local","3",12576648
"258",100,"CORNELL","AVE","","6","3","4","626",27,"12/99","","O","Local","3",12571810
"259",100,"CORNING","AVE","E","4","2","3","264",27,"12/98","","","Local","6",12576857
"260",100,"CORNING","AVE","W","6","3","3","969",27.5,"12/98","","O","Local","3",12576806
"261",100,"CORTLAND","PL","","7","4","4","764",24,"12/99","","O","Local","3",12576573
"262",100,"COSSITT","ST","","8","4","5","292",26,"12/98","","O","Local","3",12571708
"263",100,"COUGHLIN","AVE","","6","3","4","650",27,"12/98","","","Local","3",12581063
"264",100,"COURT","ST","","7","4","4","350",34,"3/00","1989","","MA","6",13018248
"265",100,"COURT","ST","","7","4","4","350",34,"3/00","1989","","MA","6",12575268
"266",100,"COURT","ST","","7","4","4","350",34,"3/00","1989","","MA","6",12575084
"267",100,"COURT","ST","W","6","3","4","500",36,"2/00","","","MA","6",12575082
"268",100,"COURT","ST","W","6","3","4","500",36,"2/00","","","MA","6",12575079
"269",100,"COURT","ST","W","6","3","4","500",36,"2/00","","","MA","6",13016322
"270",100,"COYKENDALL","AVE","","7","4","4","316.8",21,"12/98","1990","","Local","3",12572802
"271",100,"CRADDOCK","ST","","5","2","3","350",25,"12/99","","","Local","6",12572045
"272",100,"CRAFTON","AVE","","8","4","5","285",26,"12/98","","O","Local","3",12564373
"273",100,"CRAIG","ST","","7","3","4","350",27,"1/00","1989","","Local","3",12580191
"274",100,"CRATON","ST","","5","2","3","425",28,"12/98","","","Local","3",12578344
"275",100,"CRAWFORD","AVE","","7","4","4","460",27.5,"12/98","1992","","Local","6",13001929
"276",100,"CRAWFORD","AVE","","7","4","4","460",27.5,"12/98","1992","","Local","6",12578696
"277",100,"CREHANGE","ST","","7","4","4","528",20,"12/99","1994","","Local","3",12572136
"278",100,"CRESCENT","AVE","","5","3","2","739.2",32,"12/99","","F","Local","3",12573185
"279",100,"CRESTVIEW","DR","","8","4","4","923",28,"12/98","","O","Local","3",12571721
"280",100,"CRESTVIEW","DR","","8","4","4","923",28,"12/98","","O","Local","3",12571706
"281",100,"CRIPPEN","AVE","","7","3","5","422",26,"12/98","","O","Local","3",12576611
"282",100,"CRIPPEN","PL","","7","3","5","242",30,"12/98","","O","Local","3",12576586
"283",100,"CROLY","ST","","7","3","5","830",35,"12/98","1992","","Local","6",13028254
"284",100,"CROLY","ST","","7","3","5","830",35,"12/98","1992","","Local","6",12578790
"285",100,"CROSSETT","ST","","5","3","3","513",25,"12/99","","","Local","3",12573122
"286",100,"CROUSE","AVE","N","5","3","3","440",32,"12/99","","","Local","6",13013188
"287",100,"CROUSE","AVE","N","5","3","3","440",32,"12/99","","","Local","6",12578051
"288",100,"CROUSE","AVE","N","5","3","3","440",32,"12/99","","","Local","6",13013186
"289",100,"CROUSE","AVE","N","5","3","3","440",32,"12/99","","","Local","6",12578056
"290",100,"CROUSE","AVE","N","5","3","3","440",32,"12/99","","","Local","6",12578043
"291",100,"CROUSE","AVE","N","5","3","3","440",32,"12/99","","","Local","6",12578052
"292",100,"CROUSE","AVE","S","4","2","2","587",32,"3/00","","","Local","6",12578041
"293",100,"CROUSE","AVE","S","4","2","2","587",32,"3/00","","","Local","6",12578042
"294",100,"CROYDEN","RD","","6","3","4","469",27,"12/99","1988","","Local","3",12578458
"295",100,"CRYSLER","ST","","8","3","5","175",16,"2/00","","","Local","3",12573394
"296",100,"CULBERT","ST","","7","3","4","1478.4",33,"12/98","","","Local","3",12580209
"297",100,"CULVER","DR","","9","5","5","295",23,"12/99","1997","","Local","3",12581236
"298",100,"CUMBERLAND","AVE","","6","3","4","580.8",27,"12/99","1997","","Local","3",13001916
"299",100,"CUMBERLAND","PL","","9","5","5","290",27,"12/99","1997","","Local","3",12578421
"300",100,"CUMBERLAND","PL","","9","5","5","290",27,"12/99","1997","","Local","3",13013243
"301",100,"CUMMINGS","AVE","","6","3","4","422.4",16,"3/00","","","Local","3",12575216
"302",100,"CURTIS","ST","","5","4","2","340",27,"1/00","","","Local","3",12580147
"303",100,"DAISY","ST","","7","4","3","528",NA,"12/98","1988","","Local","6",12573315
"304",100,"DAKIN","ST","","8","4","5","570",30,"12/98","","","Local","3",13028253
"305",100,"DAKOTA","ST","","6","3","4","355",32,"12/99","1992","","Local","3",12578399
"306",100,"DALE","ST","","6","3","3","515",27,"1/00","","","Local","6",12580620
"307",100,"DARLINGTON","RD","","8","4","4","3643.2",30,"11/95","","","Local","3",12580315
"308",100,"DAVIS","ST","","5","3","3","750",30,"12/98","1998","","Local","6",12573283
